time_s,demand_kw,raw_fc_kw,safe_fc_kw,raw_batt_kw,safe_batt_kw,raw_soc,safe_soc,safe_stack_1_kw,safe_stack_2_kw,safe_stack_3_kw,safe_stack_4_kw
272,-3.547159543768732,6.558802677318454,0.0019395598656046786,-10.105962221087186,-3.5490991036343367,0.643361056486308,0.6482684054499819,0.0007804443157510832,0.0005448445335787255,0.0003735289510586881,0.0002407420652161818
273,-3.4389017361111236,6.570830661803484,0.0015904390465948381,-10.009732397914608,-3.4404921751577184,0.6434145272790319,0.6482867841474987,0.0006400108759407885,0.00044676826291834004,0.0003062686573684914,0.00019739125036721816
274,-3.328633768988465,6.579628074541688,0.0013041600368524087,-9.908261843530152,-3.3299379290253173,0.6434674560281961,0.6483045722774615,0.0005248483375908108,0.00036634660318668466,0.00025111921786447056,0.0001618458782104426
275,-3.2164300927513443,6.586965220049024,0.0010694112575038162,-9.803395312800369,-3.217499504008848,0.6435198245929012,0.648321759774812,0.0004304086360207293,0.0003004014843099867,0.00020590030089806532,0.00013270083627503482
276,-3.102365157750341,6.593684293329716,0.0008769172154643456,-9.696049451080057,-3.1032420749658054,0.6435716197288579,0.6483383369226483,0.0003529627520038048,0.00024632695385662373,0.0001688237716734875,0.00010880373793042963
277,-2.9865134143359726,6.600183621048927,0.0007190721191818739,-9.5866970353849,-2.9872324864551545,0.6436228307172948,0.6483542943611443,0.00028945255508006085,0.00020198633592372062,0.0001384234906254278,8.920973755266459e-05
278,-2.868949312858816,6.606648489832878,0.0005896391371607024,-9.475597802691695,-2.8695389519959766,0.6436734482269245,0.6483696230948622,0.0002373703864577692,0.0001656272843320039,0.0001134973217631341,7.314414460779517e-05
279,-2.7497473036694142,6.613174639642239,0.00048350409542763373,-9.362921943311653,-2.750230807764842,0.6437234638355961,0.6483843144987499,0.00019465974219201598,0.0001358132408313395,9.305960588790185e-05,5.9971506516376394e-05
280,-2.6289818371183244,6.619794247671962,0.00039647335938752803,-9.248776084790286,-2.629378310477712,0.6437728696907499,0.648398360323058,0.00015963427131282515,0.00011136592092952924,7.630210916431679e-05,4.917105798085686e-05
281,-2.5067273635561187,6.626537488773465,0.0003251081523103494,-9.133264852329583,-2.507052471708429,0.6438216584987217,0.6484117526973726,0.0001309111894443049,9.131928777605935e-05,6.256211690924829e-05,4.0315558180736843e-05
282,-2.383058333333332,6.633646180853248,0.00026658869103357574,-9.01670451418658,-2.3833249220243657,0.6438698246553146,0.6484244841339218,0.00010735635669334442,7.488121696042072e-05,5.1296296987857204e-05,3.30548203919534e-05
283,-2.258049196800534,6.640994595363736,0.00021860271885998372,-8.89904379216427,-2.258267799519394,0.6439173622824095,0.6484365475302868,8.803982609606464e-05,6.140211326055578e-05,4.205911636745441e-05,2.7101663135908893e-05
284,-2.1317744043082896,6.648521311581135,0.00017925423065889845,-8.780295715889425,-2.1319536585389485,0.6439642655714901,0.6484479361716251,7.2198935185952e-05,5.034936521042255e-05,3.4485324817978835e-05,2.2220605444545072e-05
285,-2.004308406207136,6.656192801892757,0.00014698846655392117,-8.660501208099893,-2.00445539467369,0.6440105289326445,0.6484586437324941,5.920830972172553e-05,4.1286182295152685e-05,2.8275363206375914e-05,1.8218611330667045e-05
286,-1.8757256528476303,6.663988064974546,0.00012053054234684168,-8.539713717822178,-1.875846183389977,0.6440561470614791,0.6484686642783455,4.85551197471068e-05,3.385441402770084e-05,2.318365375231224e-05,1.4937354819721804e-05
287,-1.7461005945803476,6.671916740015149,9.883504787921993e-05,-8.418017334595497,-1.7461994296282268,0.6441011151027963,0.6484779922667516,3.981875238423527e-05,2.776041583274491e-05,1.900883290772981e-05,1.2247046754509938e-05
288,-1.6155076817558325,6.67996876873076,8.104473820935709e-05,-8.295476450486593,-1.6155887264940418,0.6441454285453737,0.6484866225484103,3.2654293136147317e-05,2.2763390461477684e-05,1.5585789014949114e-05,1.0041265596782978e-05
289,-1.4840213647246348,6.688125524669886,6.645668761962042e-05,-8.17214688939452,-1.4840878214122544,0.6441890831761932,0.6484945503679691,2.67789374674976e-05,1.8665845402665582e-05,1.2779153735209547e-05,8.232751014247697e-06
290,-1.3517160938373236,6.696383282542229,5.449448252647926e-05,-8.048099376379552,-1.35177058831985,0.6442320751600413,0.6485017713647016,2.1960721596769872e-05,1.5305892020478495e-05,1.0477916134732368e-05,6.749952774498524e-06
291,-1.2186663194444447,6.704724300652742,4.468547594171923e-05,-7.923390620097187,-1.2187110049203864,0.6442744009646358,0.6485082815730612,1.800942754925927e-05,1.2550745509543049e-05,8.591084821318873e-06,5.53421806159804e-06
292,-1.0849464918965588,6.71314331702888,3.664208989562212e-05,-7.798089808925439,-1.0849831339864544,0.6443160574272904,0.6485140774231359,1.4769072720355325e-05,1.0291548591112587e-05,7.044025096547557e-06,4.537443487606652e-06
293,-0.9506310615442265,6.721637211740017,3.004651389915125e-05,-7.672268273284243,-0.9506611080581256,0.6443570417663571,0.6485191557410208,1.211177362847593e-05,8.439045018349134e-06,5.7755396909442425e-06,3.7201555613819437e-06
294,-0.8157944787379956,6.730200117453933,2.4638141482569154e-05,-7.545994596191928,-0.8158191168794782,0.6443973515665504,0.6485235137491238,9.932598032946771e-06,6.920021178302704e-06,4.73547707713351e-06,3.0500451941861684e-06
295,-0.6805111938284304,6.738819181919098,2.0203275674646193e-05,-7.419330375747529,-0.680531397104105,0.6444369847416346,0.648527149066416,8.145508445522864e-06,5.6744166698763365e-06,3.8827103310268285e-06,2.5006402282201634e-06
296,-0.5448556571660843,6.747490679845214,1.6566686511509943e-05,-7.292346337011298,-0.5448722238525958,0.6444759395831784,0.6485300597086374,6.679935182773988e-06,4.653129082043961e-06,3.1834435532118732e-06,2.0501786934801203e-06
297,-0.4089023191015083,6.756209535524249,1.3584682712064478e-05,-7.165111854625757,-0.4089159037842204,0.644514214753342,0.6485322440884653,5.47805356632125e-06,3.8156635184805054e-06,2.6101067973627323e-06,1.6808588298999894e-06
298,-0.2727256299852666,6.764970347285271,1.1139439681784324e-05,-7.037695977270538,-0.2727367694249484,0.6445518092831352,0.6485337010156524,4.492419591883845e-06,3.1289236090970007e-06,2.1400287764095083e-06,1.3780677043939704e-06
299,-0.13640004016791207,6.773769855499268,9.134340839267452e-06,-6.910169895667179,-0.13640917450875134,0.6445887225838599,0.6485344296971401,3.6841250050656527e-06,2.5657826085989655e-06,1.7546112118793644e-06,1.1298220137234694e-06
300,0.0,6.782596930861473,7.490159426026821e-06,-6.782596930861473,-7.490159426026821e-06,0.6446249544050717,0.6485344297371517,3.0212614632318946e-06,2.1039948450152224e-06,1.4386074553840444e-06,9.262956623956597e-07
301,1.4204821974263762,6.848304718732834,6.141930608549728e-06,-5.4278225213064575,1.4204760554957676,0.6446539491834975,0.6485268417240347,2.4798309183893252e-06,1.7258937390352003e-06,1.178610276042491e-06,7.575956750827118e-07
302,2.8415520238554532,6.943243835121393,5.036383043943715e-06,-4.10169181126594,2.8415469874724093,0.6446758599303526,0.6485116625200419,2.03547738664156e-06,1.4155996375109225e-06,9.65663549123974e-07,6.196424706672587e-07
303,4.263797108289931,7.054362678900361,4.129834163535406e-06,-2.79056557061043,4.2637929784557675,0.644690766797717,0.6484888858481485,1.670733418279724e-06,1.1610905126246962e-06,7.911948429750737e-07,5.068153896559124e-07
304,5.68780507973251,7.175546977669001,3.3864640425207426e-06,-1.4877418979364903,5.687801693268468,0.6446987141369154,0.6484585022920947,1.3713377988722186e-06,9.523453137205706e-07,6.482419934172867e-07,4.1453893651066664e-07
305,7.114163567185894,7.3040008544921875,2.776900487333478e-06,-0.18983728730629323,7.114160790285407,0.6446997282249886,0.6484204992964201,1.1255656851005824e-06,7.81108866476643e-07,5.311546313890858e-07,3.390713043671667e-07
306,8.543460199652783,7.438537105917931,0.14331439015222713,1.1049230937348522,8.400145809500556,0.6446938258580348,0.6483756267226514,0.058152241399511695,0.040315717342309654,0.027394568314775825,0.01745186309562996
307,9.976282606135866,7.578745298087597,0.5200305895414203,2.3975373080482694,9.456252016594446,0.64468101850062,0.6483251125558961,0.21134403068572283,0.14628629432991147,0.09936984861269593,0.06303041591309011
308,11.413218415637862,7.7246337197721004,1.0890419245697558,3.688584695865762,10.324176491068107,0.6446613145225438,0.6482699620404524,0.44398484751582146,0.30645469669252634,0.2076735720038414,0.1309288083575666
309,12.854855257161455,7.8764257952570915,1.816713740117848,4.978429461904364,11.038141517043607,0.6446347203480678,0.6482109976092716,0.7440279237926006,0.5115549545735121,0.345194130204618,0.21593673154711723
310,14.301780759709356,8.034494146704674,2.6755489874631166,6.267286613004682,11.62623177224624,0.6446012412529128,0.6481488916703173,1.1013692244887352,0.7539884187281132,0.5065447650849819,0.31364657916128635
311,15.754582552284285,8.199310582131147,3.643086925148964,7.555271970153138,12.111495627135321,0.6445608818940979,0.648084193509916,1.508151926100254,1.0273588821291924,0.687067024409771,0.42050909250974655
312,17.21384826388888,8.371432684361935,4.700998542830348,8.842415579526946,12.512849721058533,0.6445136467681388,0.6480173513639701,1.9577406346797943,1.3265746645629406,0.8830409497022629,0.5336422938853502
313,18.68016552352591,8.551511261612177,5.834348779171705,10.128654261913734,12.845816744354206,0.6444595407090474,0.647948730548028,2.4446075782179832,1.647491566836834,1.0914081707596779,0.6508414633572102
314,20.154121960198054,8.74029491096735,7.030984526500106,11.413827049230704,13.123137433697948,0.6443985694107075,0.6478786283181471,2.963918261229992,1.9886476919054985,1.308669801801443,0.7697487715631723
315,21.63630520290798,8.939816057682037,8.281037025153637,12.696489145225943,13.355268177754343,0.6443307462849317,0.6478072860736078,3.503929078578949,2.346694841980934,1.5380620956420898,0.892351008951664
316,23.12730288065845,9.150643181055784,9.57651473581791,13.976659699602667,13.550788144840542,0.6442560846412373,0.6477348993847999,4.063400998711586,2.718733437359333,1.7764914780855179,1.0178888216614723
317,24.627702622452116,9.373753052204847,10.910964291542768,15.253949570247268,13.716738330909347,0.6441745998678919,0.6476616262099553,4.644052684307098,3.1027648597955704,2.0200377330183983,1.1441090144217014
318,26.138092057291626,9.610396903008223,12.279191799461842,16.527695154283403,13.858900257829784,0.6440863108980507,0.6475875936231079,5.244211107492447,3.497511148452759,2.2674616426229477,1.2700079008936882
319,27.659058814179797,9.862121473997831,13.677044957876205,17.796937340181966,13.982013856303592,0.6439912417883275,0.647512903378149,5.860340595245361,3.9011191576719284,2.519235573709011,1.3963496312499046
320,29.191190522119363,10.130817629396915,15.101219713687897,19.060372892722448,14.089970808431467,0.6438894235570629,0.6474376364400698,6.491304934024811,4.312875494360924,2.7745982632040977,1.5224410220980644
321,30.73507481011287,10.418756026774645,16.549110040068626,20.316318783338225,14.185964770044244,0.6437808962131348,0.6473618567137341,7.1396201848983765,4.73194532096386,3.0318617820739746,1.6456827521324158
